stock_code,fiscal_year,E_seed,S_seed,G_seed,ESG_seed_index,E_seed_norm,S_seed_norm,G_seed_norm,ESG_seed_norm,E_seed_log,S_seed_log,G_seed_log,ESG_seed_log,text_length,induty_code,induty_name,E_intensive,E_ratio,S_ratio,G_ratio,E_seed_win,S_seed_win,G_seed_win,E_seed_norm_log,S_seed_norm_log,G_seed_norm_log,ESG_seed_norm_log,E_industry_z,S_industry_z,G_industry_z,TFPC1,TFPC2,TFPC3,TFPC4,TFPC7,TFPC12,TFPC15,TFPC17,TFPC20,TFPC26,neg_TFPC2,low_token_flag,esg_grade,e_grade,s_grade,g_grade,esg_year,company_name,esg_numeric,e_numeric,s_numeric,g_numeric,neg_KRFPC1,KRFPC2,E_finbert,S_finbert,G_finbert,X_finbert
001380,2023,0,5,18,23,0.0,3.692762186115214,13.29394387001477,16.986706056129982,0.0,1.791759469228055,2.9444389791664403,3.1780538303479458,1354,303,기타운송장비,0,0.0,0.217391304347826,0.782608695652174,0,5.0,18,0.0,1.546021361357241,2.6598359419686672,2.8896329325947323,-0.948636735448504,0.2141327106591778,-0.0949565291670496,0.5403033501966895,0.1476778626601648,0.2197580398123867,0.1780837643098234,0.0069730111625658,0.3592866584987394,0.0460392296795622,-0.0034175820467233,-0.0519944680730057,0.0838414526178601,-0.1476778626601648,0,D,C,D,D,2023,SG글로벌,0,1,0,0,0.205855282748678,-1.0055919619530431,0.0846008953255174,0.056965151962989,0.2862813328514069,0.0027391895152201
001380,2024,0,5,28,33,0.0,2.949852507374631,16.519174041297934,19.469026548672566,0.0,1.791759469228055,3.367295829986474,3.5263605246161616,1695,303,기타운송장비,0,0.0,0.1515151515151515,0.8484848484848485,0,5.0,28,0.0,1.3736782383107222,2.86329594063541,3.018912843519099,-0.948636735448504,-0.3038257262242465,0.5719215746432764,0.5734868668416478,0.1583961356508907,0.1890015276622404,0.1579102031011309,-0.0427254211913313,0.300757206118483,0.0983220931263046,-0.0239025697917478,-0.0629036204887504,0.0631022430521704,-0.1583961356508907,0,D,C,D,D,2024,SG글로벌,0,1,0,0,-0.0981829900270019,-0.5795676287346512,0.0687441612451544,0.0622030930234662,0.2955019742657896,0.0161542992476218
001390,2022,53,69,20,142,5.653333333333333,7.36,2.1333333333333333,15.146666666666668,3.9889840465642745,4.248495242049359,3.044522437723423,4.962844630259907,9375,201,화학/화학제품,1,0.3732394366197183,0.4859154929577465,0.1408450704225352,53,46.249999999999886,20,1.895117982215208,2.1234584270966104,1.1420974006078486,2.7817136300167817,0.0981283561838583,1.4041287526453985,-1.0367016269085296,0.5991152894798396,-0.3681100118220243,-0.0463707190000358,-0.0306734279702608,0.0830338265012159,0.015636765809393,-0.0470857757772111,0.0956642257886384,-0.0299927891361686,0.0624258165310765,0.3681100118220243,0,D,D,D,D,2022,KG케미칼,0,0,0,0,1.4972208029657676,0.1192314040189088,0.1088251887010735,0.1738639925000219,0.0416838011823946,0.0685648608491032
001390,2023,57,70,36,163,5.722317036442124,7.027406886858749,3.614094970384499,16.363818893685373,4.060443010546419,4.2626798770413155,3.610917912644224,5.099866427824199,9961,201,화학/화학제품,1,0.3496932515337423,0.4294478527607362,0.2208588957055214,57,46.249999999999886,36,1.9054328921958037,2.082861547644095,1.529115742631302,2.854388667394782,0.1140434688930119,1.2770865198394856,-0.8088437649262037,0.6088601750689666,-0.3720768777001539,-0.0468684777609526,-0.0250606326979563,0.0589947748512932,0.004301427766366,-0.0395451260617113,0.0589282212285188,-0.0352016250436211,0.0650560009547015,0.3720768777001539,0,C,C,D,C,2023,KG케미칼,1,1,0,1,1.3854951583065798,0.1854372484185276,0.1023915179855976,0.1614354173916581,0.0536578980019839,0.1012034073366521
001390,2024,64,71,85,220,4.286096972944013,4.754888829359764,5.6924725421912665,14.733458344495045,4.174387269895637,4.276666119016055,4.454347296253507,5.3981627015177525,14932,201,화학/화학제품,1,0.2909090909090909,0.3227272727272727,0.3863636363636363,64,46.249999999999886,77,1.665080161254842,1.7500497247604656,1.9009833936308895,2.7557895495165186,-0.2173044169934937,0.4090415823190447,-0.4890254646310941,0.669408227459041,-0.2984742519359056,-0.2124999691330877,0.0047832015361415,-0.019564185267192,0.04366583572176,-0.0384639047344348,0.0079103184043633,0.0288226212087251,0.0375732384154935,0.2984742519359056,0,C,B+,B,C,2024,KG케미칼,1,3,2,1,0.5651583845957087,0.6806426205176221,0.0949934595857633,0.1304822127525905,0.1294239445685474,0.0647250983456615
001420,2022,0,4,27,31,0.0,3.2258064516129035,21.774193548387096,25.0,0.0,1.6094379124341005,3.332204510175204,3.4657359027997265,1240,303,기타운송장비,0,0.0,0.1290322580645161,0.8709677419354839,0,4.0,27,0.0,1.4412101187160054,3.1256280330080957,3.258096538021482,-0.948636735448504,-0.111429964397886,1.6584974958215284,0.4959658339690334,0.1770205880286137,0.2644527102095251,0.173234485358643,-0.0271441633616665,0.3114329498253615,0.1982939682621262,-0.088898406794486,-0.0283768899776457,0.0293960320917439,-0.1770205880286137,0,D,D,D,D,2022,태원물산,0,0,0,0,-1.16126926313296,0.0666515625768003,0.0804141784979341,0.0226666350058318,0.3396431993634906,0.0114711871603503
001420,2023,0,3,32,35,0.0,2.590673575129534,27.633851468048363,30.224525043177895,0.0,1.3862943611198906,3.49650756146648,3.58351893845611,1158,303,기타운송장비,0,0.0,0.0857142857142857,0.9142857142857144,0,3.0,32,0.0,1.278339810285018,3.35458963566647,3.441203845109019,-0.948636735448504,-0.5542461523284152,2.8700939881382888,0.5152455780932429,0.256949227218555,0.3322199113530718,0.0255032733284923,0.0100495008128813,0.332233404708885,0.1762118413930067,-0.09990325598188,-0.0201285382264731,0.035363707633447,-0.256949227218555,0,D,D,D,D,2023,태원물산,0,0,0,0,-1.6054311397247143,-0.1263865503591113,0.0686512755421938,0.0055369367021032,0.3872447061649937,0.0029459675651095
001420,2024,0,6,18,24,0.0,4.258339247693399,12.775017743080198,17.033356990773598,0.0,1.9459101490553132,2.9444389791664403,3.218875824868201,1409,303,기타운송장비,0,0.0,0.25,0.75,0,6.0,18,0.0,1.6598152445179766,2.622856643102047,2.8922232090563083,-0.948636735448504,0.608454415080599,-0.2022544437869178,0.390924992387051,0.0390752140532166,0.1093590189088834,0.3550409969770243,-0.0322637101313744,0.1760569732979747,0.210509027954499,0.0112760044025804,0.0393055807416523,0.0124257481877371,-0.0390752140532166,0,D,D,D,D,2024,태원물산,0,0,0,0,-0.3138585360721783,-0.0821114172443923,0.0741306299989281,0.0504731085296071,0.2308020854569887,0.1645846385217737
001430,2022,23,0,7,30,12.208067940552018,0.0,3.715498938428875,15.923566878980893,3.1780538303479458,0.0,2.0794415416798357,3.4339872044851463,1884,2411,1차금속(철강),1,0.7666666666666667,0.0,0.2333333333333333,23,0.0,7,2.580827850498602,0.0,1.5508547298780098,2.8287071404115056,1.2189841337150589,-1.4504495029858693,-0.4236761305888408,0.396091813281694,-0.2497776276374652,-0.0930966306855898,0.0115753587783446,-0.0242547334367538,0.0816222583505568,0.0566676972753322,0.0665308859845436,-0.1138422211217716,-0.0344532820070365,0.2497776276374652,0,C,C,B,B,2022,세아베스틸지주,1,1,2,2,1.940421211765419,0.2852005289567023,0.2204291550692767,0.0119924180458806,0.1340109234423787,0.0347134232027823
001430,2023,30,0,7,37,10.09421265141319,0.0,2.3553162853297445,12.449528936742936,3.4339872044851463,0.0,2.0794415416798357,3.6375861597263857,2972,2411,1차금속(철강),1,0.8108108108108109,0.0,0.1891891891891892,30,0.0,7,2.4064235895954686,0.0,1.2105460388057987,2.59894408214403,0.7206884532497995,-1.4504495029858693,-0.7378838852315708,0.429593454908966,-0.3072259063029673,-0.0728830051823368,0.0272794245455011,-0.0280240073661231,0.0940495556552562,0.0719776308616326,0.0020364482996438,-0.0985247749152716,-0.0514859504557727,0.3072259063029673,0,A,A,A,A,2023,세아베스틸지주,4,4,4,4,2.021698387271833,0.3892954279153192,0.221809580771064,0.0162683819875209,0.1416429406838558,0.0024802091994345
001430,2024,29,0,11,40,11.106855610877057,0.0,4.212945231711988,15.319800842589045,3.4011973816621555,0.0,2.4849066497880004,3.713572066704308,2611,2411,1차금속(철강),1,0.725,0.0,0.275,29,0.0,11,2.493771871568508,0.0,1.6511449996329448,2.7923791461887704,0.959397136453923,-1.4504495029858693,-0.3087640027862194,0.4427543926469139,-0.2859658933976036,-0.0766939196350292,0.0337661945815785,-0.0247640391207755,0.0365060715669288,0.0501049658391545,0.0283919859615377,-0.1061407735340484,-0.041421264536228,0.2859658933976036,0,A,A,B+,A,2024,세아베스틸지주,4,4,3,4,1.458805280101794,0.4620701473822231,0.1972101928355793,0.032733535413475,0.1503837855760304,0.0094012370325138
