stock_code,fiscal_year,E_consistency,G_consistency,S_consistency,ESG_consistency,E_greenwash_flag,G_greenwash_flag,S_greenwash_flag,z_E_intensity,z_E_content,z_E_semantic,z_G_intensity,z_G_content,z_G_semantic,z_S_intensity,z_S_content,z_S_semantic
001500,2022,-0.32212714244767554,-0.6313945748667066,-0.5563938783420241,-0.5033051985521354,0,0,0,-0.9056476825476123,-1.2942850243506938,-1.544958993974467,0.9341619859778538,-0.10214721830963393,1.040927180564141,-2.3585545755826787,-1.2942850243506938,-1.544958993974467
001500,2023,-0.2822963833774899,-0.6209941011156135,-0.6167729859328205,-0.5066878234753079,0,0,0,-0.907909703911984,-1.1724295262273234,-1.4721368498291065,0.818406809309435,-0.21414518641623137,0.8998584274669543,-2.3585545755826787,-1.1724295262273234,-1.4721368498291065
001500,2024,-0.19269630949881078,-0.504651893426313,-0.6758635803010442,-0.4577372610753893,0,0,0,-0.9551380269535134,-1.0827376971960545,-1.3338733256206992,0.7190432065171927,-0.08688116413162815,0.8422796834982037,-2.3585545755826787,-1.0827376971960545,-1.3338733256206992
001510,2022,-0.15633320007060691,-0.21797281094637266,-0.5761006275335729,-0.3168022128501842,0,0,0,-0.63375697396931,-0.9246254362471803,-0.6798591278520558,0.07368429915091457,0.30997780674177516,-0.12543929334904289,0.17281817240420527,-0.9246254362471803,-0.6798591278520558
001510,2023,-0.15111062174012435,-0.17216012527493094,-0.5566158314896186,-0.29329552616822463,0,0,0,-0.6904108829415722,-0.9793482477147779,-0.7581354487035281,0.21361226815590237,0.0774149685143698,-0.12835687639148774,0.07611910704291201,-0.9793482477147779,-0.7581354487035281
001510,2024,-0.2596898643005098,-0.2986985029010873,-0.8263353847043656,-0.4615745839686542,0,0,0,-0.5413748520567125,-1.0561783902943456,-0.7391992376750599,0.1496024171564745,0.4120533269261604,-0.1839323100707592,0.5069939497192966,-1.0561783902943456,-0.7391992376750599
001520,2022,-0.24390753173848073,-1.0454077411079106,-0.0929153981750671,-0.46074355700715275,0,0,0,0.9692857016862505,0.4906996937195448,0.6482050039455651,0.2348273314245384,1.062438804311835,-1.0141737377962665,0.4840481827043876,0.4906996937195448,0.6482050039455651
001520,2023,-0.2963635312833383,-1.1433609046594797,-0.15848594771568048,-0.5327367945528328,0,1,0,0.8301966422456347,0.2450161506516623,0.4559554796285153,0.4454999344142669,1.4352036814300604,-0.8449177360874813,0.5553805112356892,0.2450161506516623,0.4559554796285153
001520,2024,-0.3281044240618161,-0.8160178113893146,-0.1853608256985279,-0.44316102038321953,0,0,0,0.7483231369302629,0.1908500101069133,0.16979443900009153,0.9311528041527214,1.354941826480835,-0.2218546423085514,0.5008583446787456,0.1908500101069133,0.16979443900009153
001530,2022,-0.4770928499645877,-1.7920342858168572,-0.1820129344549223,-0.817046690078789,1,1,0,0.6872461580317701,0.10335089832258132,-0.2582705245853092,0.3310013232392887,-0.880548506343026,-3.195949879018734,-0.11363417970812653,0.10335089832258132,-0.2582705245853092
001530,2023,-0.7158291118223314,-1.3207689157675178,-1.0644225421426985,-1.0336735232441825,1,1,0,0.5811567236193633,-0.30913421684869885,-0.8349524343947071,0.9450827962559681,-0.9330597609147189,-1.602629830729129,-2.3585545755826787,-0.30913421684869885,-0.8349524343947071
001530,2024,-0.18396845843814602,-1.412957807512509,-0.358440216693839,-0.6517888275481647,0,1,0,0.31637008458708954,-0.014427644430776588,0.011461980392068314,0.2677260376183648,-0.812455419753836,-2.5338366258468565,-0.6219145061990966,-0.014427644430776588,0.011461980392068314
001560,2022,-0.10275632189844186,-1.357679733603276,-0.2608773852257704,-0.5737711469091628,0,1,0,-0.4916680080418367,-0.5746021732297165,-0.6959786605233552,1.2042694580782571,-1.3114244063531038,-0.9386458683635366,-1.0747467191591382,-0.5746021732297165,-0.6959786605233552
001560,2023,-0.6288945889831774,-1.410952143156493,-0.4913518554360027,-0.8437328625252244,1,1,0,0.05510088938412389,-0.2165651062428313,-1.1442984684990818,1.40092360042917,-1.0656159173392221,-1.0195676863506637,-0.9610793313451413,-0.2165651062428313,-1.1442984684990818
001560,2024,-0.3788644288618519,-1.4709114216833752,-0.26525481858474625,-0.7050102230433244,0,1,0,-0.4794920887041545,-0.6985716447059395,-1.2172180472892726,1.4526316454039694,-1.1671289200618,-1.0162922801822287,-1.0545115534699954,-0.6985716447059395,-1.2172180472892726
001630,2022,-0.08771749803698728,-0.37277003434520367,-0.46087030947944974,-0.3071192806205469,0,0,0,-0.5294068751071282,-0.355177847778301,-0.4600761437357108,0.1595301702091203,-0.4629716100710954,-0.5070250200430809,0.38543768452321875,-0.355177847778301,-0.4600761437357108
001630,2023,-0.003883421875361459,-0.10300503158479245,-0.21553782925529974,-0.10747542757181788,0,0,0,-0.2587592941103467,-0.26281967023698843,-0.25505555632231963,-0.10634337418116097,-0.21659980020201997,-0.31217908530028576,0.11432430069175593,-0.26281967023698843,-0.25505555632231963
001630,2024,-0.17121279462728925,-0.1777619395438144,-0.2807467859118621,-0.2099071733609886,0,0,0,-0.40320859774314194,-0.09758399003082559,-0.11665526614015304,0.0007218065975665339,-0.28047409357720093,-0.32827617200577264,0.3788674995425932,-0.09758399003082559,-0.11665526614015304
001680,2022,-0.5453891186203992,-1.6607651208018055,-0.2936345183896381,-0.8332629192706142,0,1,0,-0.056408461730784475,-1.1471844966804394,-0.59989823969508,1.403387630417449,0.15690933832221735,-1.8861488096161585,-0.6890908169390292,-1.1471844966804394,-0.59989823969508
001680,2023,-0.44538854144547685,-1.2245115902929482,-0.37533855195524185,-0.681746227897889,0,1,0,-0.46778153019602525,-1.3583723128534435,-0.9288535478124769,1.5842283282201344,0.305852422143401,-0.8639931199081281,-0.610440998766945,-1.3583723128534435,-0.9288535478124769
001680,2024,-0.06924360847718009,-1.2150578870066941,-0.32110024079372235,-0.5351339120925322,0,1,0,-0.8132578204189858,-0.9243821392376607,-0.7972478395072657,1.1288806405461267,0.36086864766673965,-1.251801391315085,-0.31566019824667113,-0.9243821392376607,-0.7972478395072657
001740,2022,-0.25401463652699885,-0.5925314214271296,-0.7538162231891828,-0.5334540937144371,0,0,0,0.9000470911310161,0.5048762376496827,0.9789581456138107,-1.0710294860112028,0.009735709566426613,-0.10964760062631637,-0.49749857938112463,0.5048762376496827,0.9789581456138107
001740,2023,-0.20031367747951095,-0.48835478468836163,-0.4869030653289203,-0.39185717583226426,0,0,0,0.7687974173188773,0.4171743732873693,0.7592616732613356,-0.7180932137527748,-0.19211415572972104,0.25762397016975236,-0.20137427308971906,0.4171743732873693,0.7592616732613356
001740,2024,-0.4558130673312023,-0.32444395483474586,-0.5087538412079962,-0.4296702877913148,1,0,0,0.5386450915461591,-0.3667366498724127,-0.006293184433102994,-0.20799362287854378,0.05060190882516429,-0.5940965775574135,0.6375310730675993,-0.3667366498724127,-0.006293184433102994
001800,2022,-0.11858792385898315,-0.5587728269799531,-0.19335796496494218,-0.2902395719346262,0,0,0,-0.7730098316564067,-0.6864420139579381,-0.920955619140523,0.6349230980002287,-0.30277312685422675,-0.3604471497012748,-0.5374011737050788,-0.6864420139579381,-0.920955619140523
001800,2023,-0.17969505900607188,-0.5558464163840008,-0.4668796557873653,-0.40080704372581266,0,0,0,-0.808503756035289,-1.1620661241063375,-1.0411077096776797,1.2269509443692557,0.35204466878576696,0.19552813350549383,-0.29974114902354576,-1.1620661241063375,-1.0411077096776797
001800,2024,-0.16851957689000246,-0.6051351021942505,-0.4656382131286788,-0.41309763073764394,0,0,0,-0.8030798407373598,-1.1293159911346142,-1.03950565097153,1.173696781088674,0.3830817773976172,-0.015185803957480476,-0.2816609137489043,-1.1293159911346142,-1.03950565097153
002030,2022,-0.18458279870403552,-1.584020710895284,-1.2469117643108953,-1.0051717579700716,0,0,0,1.2798565129346655,1.6319439815510077,1.552016008514054,-1.4527051197164054,0.5389110008328852,-2.5905473960507712,-0.5666249904327075,1.6319439815510077,1.552016008514054
002030,2023,-0.1408322789256213,-1.504001768882948,-1.3279225603822993,-0.9909188693969563,0,0,0,1.4882014978177183,1.7481359142084942,1.5242178319147668,-1.3472370895278638,0.6129834583355736,-2.343035597703655,-0.6556631079216119,1.7481359142084942,1.5242178319147668
002030,2024,-0.13011418018903212,-1.649206921069703,-1.4138989777988984,-1.064406693019211,0,0,0,1.4525799885068857,1.7011332563553916,1.5101104282312936,-1.4593522697886756,0.6652369488402832,-2.5820612976741026,-0.8377290673416025,1.7011332563553916,1.5101104282312936
002320,2022,-0.1316265837767688,-0.5178652260270554,-0.1365526175603497,-0.26201480912139136,0,0,0,0.36471214038535543,0.3405396180899248,0.5796466702340506,-0.09945224532399319,-0.513270055063358,0.5159035834785439,0.5743766307160787,0.3405396180899248,0.5796466702340506
002320,2023,-0.18237182833663404,-0.5591115160298934,-0.324941758646826,-0.35547503433778443,0,0,0,-0.0446152262936708,-0.025301503458469477,0.2804757588252566,0.300593826039384,0.4608659231742688,1.3391409050273484,0.6242123776860272,-0.025301503458469477,0.2804757588252566
002320,2024,-0.21784756427822788,-0.9662965186556073,-0.2309975455754649,-0.47171387616976673,0,0,0,0.9002632586522669,0.5456828312385664,0.9422382363397828,-0.10874499318751682,-0.7673893185342426,1.1354091310320167,0.9492346339563038,0.5456828312385664,0.9422382363397828
002350,2022,-0.7625807088466479,-0.33074586146286333,-0.4926283649666973,-0.5286516450920695,1,0,0,1.1094265617637054,-0.026672437937365328,-0.3398421558038732,0.5216572876268667,0.663178610077175,0.03281339106735479,0.6257492938119558,-0.026672437937365328,-0.3398421558038732
002350,2023,-0.8549407400099097,-0.7754425251739663,-0.20581284212242748,-0.6120653691021011,1,0,0,1.1474394781615869,-0.10575922203060577,-0.48657774459883996,0.5002012617184822,0.6438616535928431,-0.7652996899661263,-0.16085507821661635,-0.10575922203060577,-0.48657774459883996
002350,2024,-0.854302939412,-0.7741743185154853,-0.21688348926290602,-0.6151202490634637,1,0,0,1.1971519168632796,-0.04145365472372296,-0.4414117361223139,0.40051637014960284,0.5173744935348679,-0.8781393674864774,-0.09603498709332085,-0.04145365472372296,-0.4414117361223139
002600,2022,-0.4934708797230964,-0.8657126007437385,-0.3892323324003704,-0.5828052709557351,0,0,0,-0.23237725449302482,0.6129730283123102,0.6314075126544967,-1.2521062139728174,-1.1938657055831645,-2.7215956333242244,1.296171392695128,0.6129730283123102,0.6314075126544967
002600,2023,-0.1409656668095763,-0.9243874636163458,-0.6896896690673867,-0.5850142664977697,0,0,0,-0.23933231966430124,-0.22338472781934482,-0.475127294081597,0.7349447405289101,-0.36323811773062975,-1.1021576963340483,0.8252586884482278,-0.22338472781934482,-0.475127294081597
002600,2024,-0.1362373957571835,-1.3123976331739813,-0.046497496841829945,-0.4983775085909982,0,1,0,-0.39779736911533253,-0.2008661982079318,-0.13625060923650606,0.7252706885113502,0.03916162703358833,-1.8118903595827347,-0.11063888297079369,-0.2008661982079318,-0.13625060923650606
002790,2022,-0.3408637944315448,-0.7644506946795371,-0.0977227410864892,-0.401012410065857,0,0,0,1.5593802696173467,1.0525949335725995,0.9110941394557261,-0.163944441106536,1.3480459562190827,0.7884390784524481,1.0986021757699806,1.0525949335725995,0.9110941394557261
002790,2023,-0.38932194368108186,-0.2944217780641624,-0.04824531683130065,-0.2439963461921816,0,0,0,-0.5831094834410784,-1.2985882356144618,-1.2068983735024437,1.1773827023935872,0.9925336895487972,0.6007829363460037,-1.2267133472425624,-1.2985882356144618,-1.2068983735024437
002790,2024,-0.34632149782811683,-0.8021176941316212,-0.12661911510827586,-0.425019435689338,0,0,0,-1.2641618509404342,-1.810525944537656,-1.906031363615627,1.9473601561921547,0.504130516194045,0.6191198006357168,-1.6551623397947397,-1.810525944537656,-1.906031363615627
003240,2022,-0.2067167215190327,-0.28074442979143316,-0.33448803564152557,-0.2739830623173305,0,0,0,0.2917079179920973,0.10270602918688844,-0.12123316739116234,0.3608745351938656,-0.1929090161531015,0.003701141014608313,-0.5551895394854502,0.10270602918688844,-0.12123316739116234
003240,2023,-0.318514481118149,-0.5479105860335799,-0.4957396622622743,-0.45405490980466773,0,0,0,-0.07019291507427036,-0.26354339125414955,-0.6925259497074093,0.4852524602336585,-0.5103172328778757,0.3840136645740478,-1.252149591940709,-0.26354339125414955,-0.6925259497074093
003240,2024,-0.34608547020490554,-0.5630054496096183,-0.3321541105747149,-0.4137483434630796,0,0,0,-0.31291464510249256,-0.4485328572655042,-0.9685427994106894,0.4195789609515125,-0.3229078441854013,0.7814524774475177,-1.0665480301028798,-0.4485328572655042,-0.9685427994106894
003280,2022,-0.8684348331571203,-0.529635840691391,-0.7124032338434759,-0.7034913025639957,0,0,0,-1.2641618509404342,-0.2076435586920824,0.45798338771115515,0.05504008511909826,-0.6284088528074157,-0.9875520840344082,1.2161606014259523,-0.2076435586920824,0.45798338771115515
003280,2023,-0.7148959598633696,-0.6636751685958662,-0.6990244616930134,-0.692531863384083,0,0,0,-1.2641618509404342,-0.4112740116078383,0.1560956581005704,0.3789234396177336,-0.4344092386624472,-0.9361820301543684,0.9789705087386805,-0.4112740116078383,0.1560956581005704
003280,2024,-0.7111507422924557,-0.07712069232917262,-0.7525991641279853,-0.5136235329165378,0,0,0,-0.34947261474466773,0.171269294384055,1.0571212818545588,-0.04754075131711105,-0.16795764798219823,-0.024276858097766904,1.6680767794452271,0.171269294384055,1.0571212818545588
003670,2022,-0.21191456904510644,-0.8126670738522772,-0.8786754886613524,-0.634419043852912,0,0,0,0.7900176424234275,1.2129033088224004,0.9769831680413593,-0.9269370317325765,0.5636681840145421,0.3794853377440494,-0.4131907438466144,1.2129033088224004,0.9769831680413593
003670,2023,-0.22475144178706224,-0.8042045728990304,-1.4878185649113833,-0.8389248598658252,0,0,0,0.9571467556061911,1.1396669643773774,1.4041517289620642,-0.6245112289246979,0.45186348877859006,0.9487114363450465,-1.2948684199594516,1.1396669643773774,1.4041517289620642
003670,2024,-0.2387788723122774,-0.8598407110597521,-1.2324727481514421,-0.7770307771744905,0,0,0,1.0176072508076548,1.3692650237149386,1.4732551102663192,-0.9247411028919923,0.45252828707317466,0.655703502209308,-0.7115448399880151,1.3692650237149386,1.4732551102663192
003920,2022,-0.515382513949302,-0.7192873728123647,-0.6128934929052103,-0.6158544598889589,1,0,0,0.6746045773972688,0.1466750432996024,-0.35605779126818177,0.4492840034036507,-0.5340496815686858,-0.9517310243564453,0.8634822022520319,0.1466750432996024,-0.35605779126818177
003920,2023,-0.6685883893388269,-0.38120633246417607,-0.6871860992038825,-0.5789936070022952,1,0,0,0.44205396579901385,-0.35947918903634624,-0.8856375030477487,0.5004232051661239,-0.093835730137609,-0.21034504462677808,0.47700623881172705,-0.35947918903634624,-0.8856375030477487
003920,2024,-0.6229428429395952,-0.7706196170979082,-0.3962961354319615,-0.596619531823155,1,0,0,0.14712970894006935,-0.444670999555055,-1.0982453936697107,0.29936348287488973,-0.6952535233762019,-1.2175608993568352,-0.38315127626049406,-0.444670999555055,-1.0982453936697107
004370,2022,-0.06591902742291869,-0.8631058213786362,-0.2262294849343945,-0.3850847779119831,0,0,0,0.21787898495846802,0.09004852865872244,0.1260265887201929,-0.3458003537380291,0.6608849771627952,-1.0568684343306904,0.4986377685674148,0.09004852865872244,0.1260265887201929
004370,2023,-0.05898715561052272,-0.5954839546691616,-0.41150322841252757,-0.3553247795640706,0,0,0,0.32013233186790363,0.20263854705451123,0.25217341043779207,-0.49978657524528874,0.6018552420045401,-0.3408743303038195,0.9388583270900153,0.20263854705451123,0.25217341043779207
004370,2024,-0.027087293359648004,-0.6123286952517629,-0.4792608102603196,-0.37289226629057687,0,0,0,0.27322653165477007,0.22100170901652957,0.25958770482280247,-0.4483494454465465,0.7129844226128341,-0.20430845851519988,1.0697259056636383,0.22100170901652957,0.25958770482280247
004540,2022,-0.6133515925730528,-0.7651037575730171,-0.6433860351366785,-0.6739471284275828,1,0,0,0.27378936234178886,0.5164077510013787,1.4364691758311934,-0.37230355223592604,0.3823258297245405,-1.147834103024302,0.19736722050471225,0.5164077510013787,1.4364691758311934
004540,2023,-0.3336410918499521,-0.9930527954721475,-0.33636666693493383,-0.5543535180856779,0,0,0,0.39858665309013563,-0.2577272945795725,0.17477591101827938,0.4205663426498746,0.3518898594464334,-1.3327612006277598,0.40476789275075803,-0.2577272945795725,0.17477591101827938
004540,2024,-0.14700152839489142,-0.8798726843115524,-1.417751711841123,-0.8148753081825223,0,0,0,1.9075612479810564,1.988864549115618,2.192897752942248,-1.550225267371357,0.1603701565131633,-0.3372610995909039,-0.3583713039228801,1.988864549115618,2.192897752942248
005090,2022,-0.3304686104956148,-1.0474794949428499,-2.197642770128702,-1.1918636251890555,0,0,0,1.9781962524631944,2.1183404117334312,1.488895273634164,-1.67549730725539,0.02337325108967045,0.2355494811183357,-1.9635761195232528,2.1183404117334312,1.488895273634164
005090,2023,-0.32354037454222034,-1.000266844735698,-2.219090908409846,-1.180966042562588,0,0,0,1.91870436882927,2.1500964244435035,1.5110664599136425,-1.7106268120989643,-0.03321247822041558,0.07217364811519335,-1.9729463817878072,2.1500964244435035,1.5110664599136425
005090,2024,-0.302299969641824,-0.9884721859200067,-2.0998508276489813,-1.1302076610702707,0,0,0,1.9112606546324593,2.1963313510651945,1.5920527425159232,-1.740238186237794,-0.015310650276871502,-0.04129337616775609,-1.7050100894573694,2.1963313510651945,1.5920527425159232
005290,2022,-0.4494775261870372,-1.1633954553011,-0.10478930770630267,-0.5725540963981466,0,1,0,-0.2989575829891794,-1.0187466756171744,-1.125240257627625,0.5241251132563811,1.9146133678858255,-0.396295875270955,-0.915670932189145,-1.0187466756171744,-1.125240257627625
005290,2023,-0.45594348050087724,-1.1764981069797236,-0.10684274079939957,-0.5797614427600001,0,1,0,-0.30719457566545905,-1.0424152157561408,-1.1419679614836065,0.5679732861716342,1.924747675358372,-0.4185166407715487,-0.928444674456049,-1.0424152157561408,-1.1419679614836065
005290,2024,-0.40050999806202203,-0.98291270405397,-0.10521561194709038,-0.49621277135436076,0,0,0,-0.29471988758942513,-0.8666601423439917,-1.066373074570792,0.5991322906084965,1.8373856839061993,-0.10401123923272391,-0.9090968077068474,-0.8666601423439917,-1.066373074570792
005380,2022,-0.12268269595949742,-0.8045802533922108,-0.2276865770852404,-0.3849831754789829,0,0,0,0.5827399956909625,0.5160101473089734,0.7538585113303342,0.06693093832969202,1.6754437213049231,0.8316509832488586,0.29863885067973656,0.5160101473089734,0.7538585113303342
005380,2023,-0.28770843479529806,-0.7313289092810472,-0.3019652694123603,-0.4403342044962351,0,0,0,0.9227026478422822,0.3536580019043314,0.7121368901944123,0.1625257802810953,1.5922616307972481,1.1446341758318626,0.953811613999999,0.3536580019043314,0.7121368901944123
005380,2024,-0.2793784388760665,-0.640785026455337,-0.21770517143239196,-0.37928954558793176,0,0,0,1.002059259674027,0.4481460640606601,0.7886798993075235,0.15969964110255166,1.3768835734574747,1.1156585695848,0.8533899067092272,0.4481460640606601,0.7886798993075235
005490,2022,-0.4551880862739056,-1.9114296613750175,-1.0806612938173477,-1.14909301382209,1,0,1,1.415528713368046,2.323768951023775,1.8156735166859463,-2.472477402025576,1.2366367271588181,0.1836682937647955,0.25041758463389,2.323768951023775,1.8156735166859463
005490,2023,-0.44879017412305583,-1.9396547823941426,-0.9242485017621876,-1.1042311527597954,1,0,1,1.5208754185015774,2.3703157991177783,2.1967452474758744,-2.559634929225518,1.061223099317249,0.4565396541633494,0.6897580091873033,2.3703157991177783,2.1967452474758744
005490,2024,-0.5211435853512166,-1.886950928414417,-0.9201538165014481,-1.1094161100890274,1,0,1,1.3790953925788987,2.3604823115859186,2.1738146668738407,-2.4329064287062128,1.2829491163608822,-0.003957995532716803,0.6816152884170502,2.3604823115859186,2.1738146668738407
005500,2022,-0.3129930574314274,-1.4707432350245746,-0.7517587933832341,-0.8451650286130787,0,1,0,-1.2641618509404342,-0.6809345783964784,-0.7756258354894452,0.9686063847608093,0.03664990099809264,-1.9135361363845085,0.5712193215908749,-0.6809345783964784,-0.7756258354894452
005500,2023,-0.30839262774556664,-1.5327662645400162,-0.7567371827311822,-0.8659653583389216,0,1,0,-1.2641618509404342,-0.7012468202386452,-0.7643856701004207,0.9747129021607145,0.04343549020817204,-2.020285219087751,0.5767499446095018,-0.7012468202386452,-0.7643856701004207
005500,2024,-0.2722475803210653,-1.4140791999317786,-0.6357481001276983,-0.7740249601268475,0,1,0,-1.2641618509404342,-0.7241540938687492,-1.0545728025279204,1.1838121887396769,-0.012758713833581141,-1.6337126609389692,0.173954259814627,-0.7241540938687492,-1.0545728025279204
005610,2022,-0.09653969600287811,-0.5641772600136138,-0.4477243714588731,-0.36948044249178835,0,0,0,0.851067661402252,0.6703537437972461,0.701832873997866,-0.5058336541308419,0.36397465398691087,-0.6933948183800667,-0.0889087147553427,0.6703537437972461,0.701832873997866
005610,2023,-0.3231203681117644,-0.5453818200192183,-0.8366525771982848,-0.5683849217764224,0,0,0,0.5536059700594749,-0.04018327175063424,0.0358469810481587,0.2755303770369597,-0.2219752803532694,-0.813871058075225,1.445459968251185,-0.04018327175063424,0.0358469810481587
005610,2024,-0.1428575182408695,-0.6352228474508329,-0.09501813547487271,-0.2910328337221917,0,0,0,0.49506376245556166,0.3463389323517169,0.20943018222306387,-0.11893499374998567,0.3412507593980123,-0.9143644242080374,0.3920219035462785,0.3463389323517169,0.20943018222306387
005850,2022,-0.1483084752035156,-0.39917928560284033,-0.10495347031860916,-0.21748041037498836,0,0,0,-0.2769766562310175,-0.14479092825710219,0.019075794295792703,0.1018610861770405,0.8846111803637114,0.6292840060992088,-0.17646419410067338,-0.14479092825710219,0.019075794295792703
005850,2023,-0.18387547074863167,-0.755495101982505,-0.1337759165505599,-0.3577154964272322,0,0,0,-0.27743911100127994,0.05038431334358235,0.030796604951530547,-0.15824402852952868,1.3368621049493907,0.7785490566625654,-0.19049443608964434,0.05038431334358235,0.030796604951530547
005850,2024,-0.17845348067323616,-0.6488064178009696,-0.10390604653284866,-0.3103886483356848,0,0,0,-0.25054406584991207,0.10316067212897495,-0.032380039405890945,-0.08707443721904318,0.8688902322755995,1.1508078688058656,-0.10103158860876044,0.10316067212897495,-0.032380039405890945
005930,2022,-0.5093691253004269,-0.7961654441499957,-0.1271560767479811,-0.4775635487328012,1,0,0,0.7336301483813673,-0.20918223958587748,-0.07199052501568796,0.5894503733038633,1.9791359655394403,0.6110779665144982,0.04485856546481186,-0.20918223958587748,-0.07199052501568796
005930,2023,-0.5895085781796852,-0.7304231159302196,-0.2764149866819104,-0.5321155602639384,1,0,0,0.741710555833393,-0.40366609598550357,-0.07314575999917182,0.5261143282131512,1.8658849808635756,0.6917033789442196,0.14536870015769238,-0.40366609598550357,-0.07314575999917182
005930,2024,-0.6752670508715788,-0.7949715532795159,-0.37349693277817736,-0.6145785123097574,1,0,0,0.7718512976011389,-0.4756296000352607,-0.2999966466939942,0.6169395584964161,1.9644749298314612,0.5599195671868086,0.24096718458051436,-0.4756296000352607,-0.2999966466939942
005950,2024,-0.1465640254541026,-0.5725634861037087,-0.23985961690682228,-0.31966237615487786,0,0,0,0.5223588749202229,0.5102966079373517,0.26268642587006774,-0.3287452420478993,0.8148271189058118,0.2946987384669144,0.030661774231013007,0.5102966079373517,0.26268642587006774
006400,2022,-0.12557410144972309,-0.8309436627361189,-0.8464434676318799,-0.6009870772725739,0,0,0,0.9883415994545774,0.9287974120189411,1.1698688956357564,-0.52487861269501,0.03189668470498445,1.1095706360356832,-0.40180882286898223,0.9287974120189411,1.1698688956357564
006400,2023,-0.1557256442312831,-0.805325001180152,-0.27086387810175466,-0.4106381745043966,0,0,0,0.9148391392931695,0.7306341584746849,0.6052445281186205,-0.2033519327956731,1.4012326690716366,0.7198794609292748,0.2115296569069533,0.7306341584746849,0.6052445281186205
006400,2024,-0.29044142523177324,-0.7496952602895758,-0.5584195907124844,-0.5328520920779445,0,0,0,0.9913478541723323,0.6208552220165094,0.41864822269929003,-0.21853868753543104,1.1775806656685657,0.9530893723111675,-0.43147462554507987,0.6208552220165094,0.41864822269929003
007070,2022,-0.48552915655614604,-0.30324409582266804,-0.3220803638703499,-0.3702845387497213,0,0,0,-1.2641618509404342,-0.4747335247825463,-0.3797356561601707,0.7581090837487205,0.17907214198040272,0.6248215637181541,0.12452517255098744,-0.4747335247825463,-0.3797356561601707
007070,2023,-0.39718209736805316,-0.08063985677281924,-0.7903685194285397,-0.42273015785647067,0,0,0,-1.2641618509404342,-0.7125889267870414,-0.4933134357561356,0.7681551099849714,0.6912436918218804,0.6069319996190091,0.7527721989892417,-0.7125889267870414,-0.4933134357561356
007070,2024,-0.29964928241765865,-0.7922241274258212,-0.9805252083641572,-0.6907995394025456,0,0,1,-1.2641618509404342,-0.6927984863324712,-0.8218691647186112,0.3855803384565712,-0.5812603065269816,0.9892531948747961,0.9373031924515914,-0.6927984863324712,-0.8218691647186112
010130,2022,-0.1238536308479408,-0.8107251999664143,-0.39270653158006735,-0.4424284541314742,0,0,0,1.0966869291067323,0.8653590863524672,0.9043109650136906,-0.39115313860728446,0.7271480808259958,-0.848800363537373,0.20548436277142007,0.8653590863524672,0.9043109650136906
010130,2023,-0.1063565686704936,-1.01869770074042,-1.4420867481697202,-0.855713672526878,0,0,0,1.517956561203113,1.7214385192013935,1.56601813376949,-1.4609972357700611,0.5489211054107173,-0.7448394031618337,-0.850409990766491,1.7214385192013935,1.56601813376949
010130,2024,-0.10068168758112298,-1.0715530362182826,-1.655499669041073,-0.9425781309468263,0,0,0,1.3863337882987008,1.5844753092368482,1.5164747902020927,-1.4049828107067814,0.7380761861152733,-0.3211516704989568,-1.3163296889475284,1.5844753092368482,1.5164747902020927
010950,2022,-0.31429316309672917,-0.1976031780796972,-0.9182143736421331,-0.4767035716061865,0,0,0,0.9917313480948279,1.4043465368490953,1.6087116912817674,-0.748501497440977,-0.6696564934559934,-0.3737006315495218,-0.0739863305377926,1.4043465368490953,1.6087116912817674
010950,2023,-0.21974901779655395,-0.4458700539846188,-1.3433514543345684,-0.6696568420385803,0,0,0,1.2097790044729577,1.5327429327630204,1.6294074739889488,-0.6705483244290039,-0.14618869864164125,0.21627983133756412,-0.7441713135422939,1.5327429327630204,1.6294074739889488
010950,2024,-0.1891557877964637,-0.3266589291722901,-1.098650937640622,-0.5381552182031252,0,0,0,1.0855672268824201,1.4376224900319725,1.3815221486676692,-0.4145801698355056,-0.12785419648579194,0.23717177244220083,-0.4927266088183995,1.4376224900319725,1.3815221486676692
011170,2022,-0.06816187332641764,-0.681930477411987,-1.4722347399616753,-0.7407756969000266,0,0,0,1.8639523358314534,1.8261229565619337,1.9584608646052801,-1.0455910600080554,0.3009377805041364,-0.5600301008859809,-0.6551166544528498,1.8261229565619337,1.9584608646052801
011170,2023,-0.2431536181810967,-1.502873373263256,-1.6962149315025365,-1.1474139743156297,0,0,0,1.8748383759692688,2.27055228819911,2.3174991736686117,-2.4883958740233374,0.4246733973140725,-0.39045209164456823,-0.6436233757524704,2.27055228819911,2.3174991736686117
011170,2024,-0.12745326667724566,-1.0443686213984407,-1.4616964866729687,-0.8778394582495516,0,0,0,1.8514154419023583,2.105818953679729,1.99247885197116,-1.2554720647175637,0.8040649633150206,0.07570626119454621,-0.4806802165944456,2.105818953679729,1.99247885197116
011210,2022,-0.2586359403411992,-0.9726297528780581,-0.9380902431715463,-0.7231186454636012,0,0,0,0.7394722367702382,0.440614881925176,0.9556811668223602,-0.33991440181086485,1.0081198681841128,1.5486514616204516,-0.8642443573993293,0.440614881925176,0.9556811668223602
011210,2023,-0.39934700647021315,-0.7055005996974787,-0.5290645625657645,-0.5446373895778188,0,0,0,0.7625510676771765,-0.03393930067279088,0.31295985566691265,0.07831040549375091,1.4830428483250424,0.8957347059974401,-0.7262111936394776,-0.03393930067279088,0.31295985566691265
