stock_code,fiscal_year,E_seed,S_seed,G_seed,ESG_seed_index,E_seed_norm,S_seed_norm,G_seed_norm,ESG_seed_norm,E_seed_log,S_seed_log,G_seed_log,ESG_seed_log,text_length,induty_code,induty_name,E_intensive,E_ratio,S_ratio,G_ratio,E_seed_win,S_seed_win,G_seed_win,E_seed_norm_log,S_seed_norm_log,G_seed_norm_log,ESG_seed_norm_log,E_industry_z,S_industry_z,G_industry_z
000480,2023,1,3,11,15,1.1428571428571428,3.4285714285714284,12.571428571428571,17.142857142857142,0.6931471805599453,1.3862943611198906,2.4849066497880004,2.772588722239781,875,2321,비금속광물제품,1,0.06666666666666667,0.2,0.7333333333333333,1,3.0,11,0.7621400520468967,1.4880770554298328,2.6079667425452273,2.8982769374032777,-0.9921226388539444,0.7934963417354804,-0.13686368108556965
000480,2024,2,5,19,26,1.156737998843262,2.891844997108155,10.989010989010987,15.037593984962406,1.0986122886681098,1.791759469228055,2.995732273553991,3.295836866004329,1729,2321,비금속광물제품,1,0.07692307692307693,0.19230769230769232,0.7307692307692307,2,5.0,19,0.7685968944955303,1.3588833375050275,2.4839904793162204,2.774935590249597,-0.9865840178246179,0.3420130570831144,-0.3496325362776735
000490,2022,14,4,10,28,11.794439764111203,3.369839932603201,8.424599831508003,23.588879528222407,2.70805020110221,1.6094379124341005,2.3978952727983707,3.367295829986474,1187,29210,자동차,1,0.5,0.14285714285714285,0.35714285714285715,14,4.0,10,2.549010683120602,1.474726379741732,2.2433232742372624,3.202294289033869,1.1549776965408065,0.6798314458302075,-1.1466506822736733
000490,2023,25,4,12,41,15.060240963855422,2.4096385542168677,7.228915662650603,24.698795180722893,3.258096538021482,1.6094379124341005,2.5649493574615367,3.737669618283368,1660,29210,자동차,1,0.6097560975609756,0.0975609756097561,0.2926829268292683,25,4.0,12,2.776346712382111,1.2266062898466397,2.1076542517741923,3.246444110674753,1.7676947650016357,-0.33627009901416854,-1.4528278223602646
000490,2024,15,4,17,36,10.12829169480081,2.7008777852802157,11.478730587440918,24.307900067521945,2.772588722239781,1.6094379124341005,2.8903717578961645,3.610917912644224,1481,29210,자동차,1,0.4166666666666667,0.1111111111111111,0.4722222222222222,15,4.0,17,2.409490666966381,1.3085700307783175,2.5240256420179574,3.231116602625109,0.8423813998864079,-0.028075756385668033,-0.36458377475943476
000500,2022,10,0,5,15,6.63129973474801,0.0,3.315649867374005,9.946949602122016,2.3978952727983707,0.0,1.791759469228055,2.772588722239781,1508,28302,기계,0,0.6666666666666666,0.0,0.3333333333333333,10,0.0,5,2.032258176103537,0.0,1.462247919771027,2.393060842304571,0.7200106185034765,-1.3401722180295632,-1.546572577057222
000500,2023,10,2,11,23,5.549389567147614,1.109877913429523,6.104328523862375,12.763596004439512,2.3978952727983707,1.0986122886681098,2.4849066497880004,3.1780538303479458,1802,28302,기계,0,0.43478260869565216,0.08695652173913043,0.4782608695652174,10,2.0,11,1.879371849448831,0.7466300848800913,1.9607042495336653,2.6220271358944345,-0.25272826273466104,0.031241040875696777,-0.624458871424768
000500,2024,10,2,11,23,5.711022272986865,1.142204454597373,6.282124500285551,13.135351227869789,2.3978952727983707,1.0986122886681098,2.4849066497880004,3.1780538303479458,1751,28302,기계,0,0.43478260869565216,0.08695652173913043,0.4782608695652174,10,2.0,11,1.9037512900480893,0.7618354177960356,1.98542264659769,2.6486788389351674,-0.10740527552373243,0.07118511637779171,-0.5656682659583904
000520,2022,0,0,24,24,0.0,0.0,29.484029484029485,29.484029484029485,0.0,0.0,3.218875824868201,3.218875824868201,814,212,의약품,0,0.0,0.0,1.0,0,0.0,24,0.0,0.0,3.4172029230002767,3.4172029230002767,-0.651264084142891,-1.917749924865708,2.9644609130311976
000520,2023,0,0,24,24,0.0,0.0,29.484029484029485,29.484029484029485,0.0,0.0,3.218875824868201,3.218875824868201,814,212,의약품,0,0.0,0.0,1.0,0,0.0,24,0.0,0.0,3.4172029230002767,3.4172029230002767,-0.651264084142891,-1.917749924865708,2.9644609130311976
000520,2024,0,0,35,35,0.0,0.0,21.328458257160268,21.328458257160268,0.0,0.0,3.58351893845611,3.58351893845611,1641,212,의약품,0,0.0,0.0,1.0,0,0.0,35,0.0,0.0,3.1058620199019593,3.1058620199019593,-0.651264084142891,-1.917749924865708,1.5608945133939593
000540,2022,0,12,51,63,0.0,4.18848167539267,17.801047120418847,21.989528795811516,0.0,2.5649493574615367,3.951243718581427,4.1588830833596715,2865,65121,보험,0,0.0,0.19047619047619047,0.8095238095238095,0,12.0,51,0.0,1.6464411062833582,2.933912566179453,3.1350388425150877,-0.47657641361820824,-0.2561208205765193,0.3345087818558255
000540,2023,0,2,26,28,0.0,2.472187886279357,32.13844252163164,34.610630407910996,0.0,1.0986122886681098,3.295836866004329,3.367295829986474,809,65121,보험,0,0.0,0.07142857142857142,0.9285714285714286,0,2.0,26,0.0,1.244784910045752,3.5006940139607625,3.5726442002475904,-0.47657641361820824,-0.4722261540623059,1.7173519395286245
000540,2024,0,2,24,26,0.0,2.2075055187637966,26.490066225165563,28.69757174392936,0.0,1.0986122886681098,3.218875824868201,3.295836866004329,906,65121,보험,0,0.0,0.07692307692307693,0.9230769230769231,0,2.0,24,0.0,1.1654935380872489,3.3138247112381145,3.3910652830025088,-0.47657641361820824,-0.5055533569354855,1.1725655055248148
000590,2022,0,0,32,32,0.0,0.0,18.89020070838253,18.89020070838253,0.0,0.0,3.49650756146648,3.49650756146648,1694,64992,금융,0,0.0,0.0,1.0,0,0.0,32,0.0,0.0,2.9902271837341496,2.9902271837341496,-1.0015364263156175,-1.1317476796964832,2.0636142948435547
000590,2024,0,0,25,25,0.0,0.0,16.307893020221787,16.307893020221787,0.0,0.0,3.258096538021482,3.258096538021482,1533,64992,금융,0,0.0,0.0,1.0,0,0.0,25,0.0,0.0,2.851162641399567,2.851162641399567,-1.0015364263156175,-1.1317476796964832,1.4779202126468236
000640,2022,1,6,18,25,0.5330490405117271,3.1982942430703627,9.594882729211088,13.326226012793178,0.6931471805599453,1.9459101490553132,2.9444389791664403,3.258096538021482,1876,64992,금융,0,0.04,0.24,0.72,1,6.0,18,0.42725858927476734,1.4346783101928462,2.360371123156041,2.6620918444738706,-0.7948960049886047,-0.061350507768492366,-0.04465992727877065
000640,2023,1,6,21,28,0.4854368932038835,2.912621359223301,10.194174757281552,13.592233009708735,0.6931471805599453,1.9459101490553132,3.091042453358316,3.367295829986474,2060,64992,금융,0,0.03571428571428571,0.21428571428571427,0.75,1,6.0,21,0.3957089331627997,1.3642075737170472,2.415393532039423,2.6804894015233387,-0.8133532076702409,-0.15695879885332267,0.09126570077779525
000640,2024,0,4,21,25,0.0,2.134471718249733,11.2059765208111,13.340448239060832,0.0,1.6094379124341005,3.091042453358316,3.258096538021482,1874,64992,금융,0,0.0,0.16,0.84,0,4.0,21,0.0,1.1424606489601978,2.501925710542795,2.6630840926369874,-1.0015364263156175,-0.4173879875808978,0.32075280178145565
000650,2022,1,2,19,22,1.2453300124533,2.4906600249066,23.6612702366127,27.3972602739726,0.6931471805599453,1.0986122886681098,2.995732273553991,3.1354942159291497,803,49220,육상운송,0,0.045454545454545456,0.09090909090909091,0.8636363636363636,1,2.0,19,0.8088525092565555,1.2500908372180266,3.2052340064101186,3.3462926712873884,-0.2933243745568436,-0.7254051970629515,1.0226581435492819
000650,2023,1,2,20,23,1.152073732718894,2.3041474654377883,23.04147465437788,26.49769585253456,0.6931471805599453,1.0986122886681098,3.044522437723423,3.1780538303479458,868,49220,육상운송,0,0.043478260869565216,0.08695652173913043,0.8695652173913043,1,2.0,20,0.7664319041284378,1.1951784870591609,3.179780449481933,3.3141022139816223,-0.3482015525091142,-0.9381190999480796,0.9271831043444808
000650,2024,1,2,20,23,1.1695906432748535,2.3391812865497075,23.391812865497077,26.90058479532164,0.6931471805599453,1.0986122886681098,3.044522437723423,3.1780538303479458,855,49220,육상운송,0,0.043478260869565216,0.08695652173913043,0.8695652173913043,1,2.0,20,0.7745385061047751,1.2057256531533502,3.1942475376942854,3.328647649013447,-0.3378936287908282,-0.8981637165523472,0.9811501789740521
000660,2022,46,7,31,84,9.814380200554725,1.4934926392148495,6.614038830808619,17.921911670578194,3.8501476017100584,2.0794415416798357,3.4657359027997265,4.442651256490317,4687,2612,전자/반도체,0,0.5476190476190477,0.08333333333333333,0.36904761904761907,46,7.0,31,2.3808767485214277,0.9136843940104509,2.0299937578696308,2.9403205981907203,0.9006431486667591,-0.876877457018656,-0.4013588001197269
000660,2023,41,10,30,81,8.472824963835503,2.0665426741062203,6.19962802231866,16.738995660260382,3.737669618283368,2.3978952727983707,3.4339872044851463,4.406719247264253,4839,2612,전자/반도체,0,0.5061728395061729,0.12345679012345678,0.37037037037037035,41,10.0,30,2.2484271693486257,1.120550762212808,1.9740293611205488,2.8757653608627893,0.47319829893891746,-0.12109375737857762,-0.4751264249440302
000660,2024,52,11,28,91,9.28737274513306,1.9646365422396856,5.000893016610108,16.252902303982854,3.970291913552122,2.4849066497880004,3.367295829986474,4.5217885770490405,5599,2612,전자/반도체,0,0.5714285714285714,0.12087912087912088,0.3076923076923077,52,11.0,28,2.3309171960732726,1.086754442217326,1.791908294254746,2.8479803788312603,0.7327286145331846,-0.2554956222570942,-0.6885084901635239
000670,2022,15,6,11,32,6.410256410256411,2.5641025641025643,4.700854700854701,13.675213675213676,2.772588722239781,1.9459101490553132,2.4849066497880004,3.49650756146648,2340,24213,1차금속(철강),1,0.46875,0.1875,0.34375,15,6.0,11,2.0028650419827856,1.2709122870010454,1.7406161111178677,2.6861599260997195,-0.14772457929005353,0.22957522738619393,-0.196054920356034
000670,2023,12,6,7,25,5.54016620498615,2.770083102493075,3.231763619575254,11.54201292705448,2.5649493574615367,1.9459101490553132,2.0794415416798357,3.258096538021482,2166,24213,1차금속(철강),1,0.48,0.24,0.28,12,6.0,7,1.877962578752632,1.3270970443185852,1.4426188375081335,2.5290840428215002,-0.352829532845286,0.36453566279004385,-0.5354209672341762
000670,2024,10,9,21,40,4.214075010535187,3.7926675094816686,8.849557522123893,16.85630004214075,2.3978952727983707,2.302585092994046,3.091042453358316,3.713572066704308,2373,24213,1차금속(철강),1,0.25,0.225,0.525,10,9.0,21,1.651361701778212,1.567087147748681,2.287426532563204,2.882356389493026,-0.6654268603412147,1.034542828917182,0.7623123953723696
000680,2022,13,6,39,58,4.406779661016949,2.0338983050847457,13.220338983050846,19.66101694915254,2.6390573296152584,1.9459101490553132,3.688879454113936,4.07753744390572,2950,46800,도매,0,0.22413793103448276,0.10344827586206896,0.6724137931034483,13,6.0,39,1.687653658879125,1.1098483619350354,2.6546732625614866,3.028248685575552,0.6570660823016428,-0.3174877207708349,-0.282915333220426
000680,2023,12,10,46,68,3.9564787339268057,3.297065611605671,15.166501813386088,22.420046158918563,2.5649493574615367,2.3978952727983707,3.8501476017100584,4.23410650459726,3033,46800,도매,0,0.17647058823529413,0.14705882352941177,0.6764705882352942,12,10.0,46,1.6006955559392533,1.4579323738421386,2.782941312113198,3.1535923290864405,0.45708745445748933,0.5255485439757028,0.01205196149248499
000680,2024,12,5,41,58,3.692307692307693,1.5384615384615383,12.615384615384617,17.846153846153847,2.5649493574615367,1.791759469228055,3.737669618283368,4.07753744390572,3250,46800,도매,0,0.20689655172413793,0.08620689655172414,0.7068965517241379,12,5.0,41,1.5459245067117746,0.9315582040049435,2.6112003751122925,2.9363088530831902,0.3397691030151983,-0.6481415929823477,-0.37460434838085294
000700,2022,0,8,41,49,0.0,2.8943560057887123,14.83357452966715,17.72793053545586,0.0,2.1972245773362196,3.737669618283368,3.912023005428146,2764,715,전문서비스,0,0.0,0.16326530612244897,0.8367346938775511,0,8.0,41,0.0,1.359528326959236,2.76213265570912,2.930016021054,-1.476200752104587,1.949789236166422,1.0095881279171073
000700,2023,0,4,41,45,0.0,2.039775624681285,20.90770015298317,22.947475777664454,0.0,1.6094379124341005,3.737669618283368,3.828641396489095,1961,715,전문서비스,0,0.0,0.08888888888888889,0.9111111111111111,0,4.0,41,0.0,1.1117837050235801,3.0868381801828955,3.175862922797812,-1.476200752104587,0.7640376721159875,2.003879629304866
000720,2022,61,30,68,159,6.064824020680056,2.9827003380393715,6.760787432889242,15.80831179160867,4.127134385045092,3.4339872044851463,4.23410650459726,5.075173815233827,10058,41221,종합건설,0,0.3836477987421384,0.18867924528301888,0.4276729559748428,61,30.0,68,1.95512810721764,1.3819600661292677,2.049083802357529,2.821873513561548,0.3863272866901216,0.5095254529329608,-0.6407954755967081
000720,2023,81,29,76,186,6.126616746085773,2.1934800695862644,5.748430527191589,14.068527342863629,4.406719247264253,3.4011973816621555,4.343805421853684,5.231108616854587,13221,41221,종합건설,0,0.43548387096774194,0.15591397849462366,0.40860215053763443,81,29.0,76,1.9638366121454778,1.1611112530688483,1.9093099633586186,2.71260828675281,0.40275726859571664,-0.505500369310307,-0.9024951342522313
000720,2024,150,58,94,302,7.514277126540427,2.905520488928965,4.708946999298668,15.12874461476806,5.017279836814924,4.07753744390572,4.553876891600541,5.713732805509369,19962,41221,종합건설,0,0.4966887417218543,0.19205298013245034,0.31125827814569534,81,46.249999999999886,77,2.14174441638768,1.3623910622275341,1.7420345932288632,2.7806030598936395,0.7717203591907075,0.4102635067624078,-1.1712071694016812
000760,2022,0,2,10,12,0.0,4.4543429844097995,22.271714922048996,26.726057906458795,0.0,1.0986122886681098,2.3978952727983707,2.5649493574615367,449,467,도매,0,0.0,0.16666666666666666,0.8333333333333334,0,2.0,10,0.0,1.6964121692099134,3.1472386712918565,3.3223726896395314,-1.299984629355626,1.2979140007191934,1.0889430912341789
000760,2023,0,1,21,22,0.0,1.364256480218281,28.649386084583902,30.013642564802183,0.0,0.6931471805599453,3.091042453358316,3.1354942159291497,733,467,도매,0,0.0,0.045454545454545456,0.9545454545454546,0,1.0,21,0.0,0.8604635878289546,3.389441419819051,3.434427190412695,-1.299984629355626,-0.7644058287990906,2.0555654005593524
000760,2024,0,1,21,22,0.0,1.364256480218281,28.649386084583902,30.013642564802183,0.0,0.6931471805599453,3.091042453358316,3.1354942159291497,733,467,도매,0,0.0,0.045454545454545456,0.9545454545454546,0,1.0,21,0.0,0.8604635878289546,3.389441419819051,3.434427190412695,-1.299984629355626,-0.7644058287990906,2.0555654005593524
000810,2022,0,19,42,61,0.0,6.318589956767542,13.967409378117726,20.28599933488527,0.0,2.995732273553991,3.7612001156935624,4.127134385045092,3007,65121,보험,0,0.0,0.3114754098360656,0.6885245901639344,0,19.0,42,0.0,1.9904176805610059,2.7058751292219725,3.0580495483722707,-0.47657641361820824,0.01208953095378069,-0.03524594503751715
000810,2023,0,16,74,90,0.0,2.726188447776453,12.608621570966092,15.334810018742546,0.0,2.833213344056216,4.31748811353631,4.51085950651685,5869,65121,보험,0,0.0,0.17777777777777778,0.8222222222222222,0,16.0,74,0.0,1.3153858473299886,2.6107035309291584,2.7932984146666096,-0.47657641361820824,-0.44024393959757535,-0.166301158991505
000810,2024,0,14,71,85,0.0,2.8101164191087915,14.251304696908871,17.061421116017662,0.0,2.70805020110221,4.276666119016055,4.454347296253507,4982,65121,보험,0,0.0,0.16470588235294117,0.8352941176470589,0,14.0,71,0.0,1.3376597448683116,2.7246650532895584,2.8937782334876094,-0.47657641361820824,-0.42967623705818037,-0.007864214388415745
000850,2022,0,2,23,25,0.0,1.6891891891891893,19.425675675675677,21.114864864864867,0.0,1.0986122886681098,3.1780538303479458,3.258096538021482,1184,29223,자동차,1,0.0,0.08,0.92,0,2.0,23,0.0,0.9892397315203226,3.016792721015343,3.0962500007370655,-1.057849758164657,-1.0986619568732148,1.670379121726894
000850,2023,2,3,23,28,1.3596193065941535,2.0394289598912305,15.635622025832769,19.03467029231815,1.0986122886681098,1.3862943611198906,3.1780538303479458,3.367295829986474,1471,29223,자동차,1,0.07142857142857142,0.10714285714285714,0.8214285714285714,2,3.0,23,0.8585002952603487,1.1116696556325432,2.811546301367253,2.9974642873676283,-0.8027632097781966,-0.7280322326435361,0.6998654881872293
000850,2024,2,2,25,29,1.2978585334198574,1.2978585334198574,16.223231667748216,18.81894873458793,1.0986122886681098,1.0986122886681098,3.258096538021482,3.4011973816621555,1541,29223,자동차,1,0.06896551724137931,0.06896551724137931,0.8620689655172413,2,2.0,25,0.831977616791788,0.831977616791788,2.8462591508313797,2.986638486858807,-0.814350528653636,-1.5127747594817893,0.850333851267509
000860,2022,9,18,69,96,1.2223278554936845,2.444655710987369,9.371180225451582,13.038163791932636,2.302585092994046,2.9444389791664403,4.248495242049359,4.574710978503383,7363,20411,화학/화학제품,1,0.09375,0.1875,0.71875,9,18.0,69,0.7985552300601787,1.236823960715931,2.339030827284353,2.6417796059943033,-0.9241413744434108,-0.47340956313070487,0.07704975408872118
000860,2023,4,39,70,113,0.6309148264984227,6.151419558359621,11.041009463722398,17.823343848580443,1.6094379124341005,3.688879454113936,4.2626798770413155,4.736198448394496,6340,20411,화학/화학제품,1,0.035398230088495575,0.34513274336283184,0.6194690265486725,4,39.0,70,0.4891411006311485,1.9673108766302483,2.488318278867949,2.9350977936448013,-1.0605852675652065,0.942481316890042,0.3340011165414053
000860,2024,3,41,79,123,0.4502476361999099,6.153384361398769,11.856521086597628,18.460153084196307,1.3862943611198906,3.737669618283368,4.382026634673881,4.820281565605037,6663,20411,화학/화학제품,1,0.024390243902439025,0.3333333333333333,0.6422764227642277,3,41.0,77,0.3717343254367713,1.9675855819757426,2.553851160174277,2.968368943335155,-1.1022666874784341,0.9432318224033991,0.4594910874864493
000880,2022,267,87,56,410,8.493447003435552,2.7675276752767526,1.781397124316071,13.042371803028376,5.5909869805108565,4.477336814478207,4.04305126783455,6.018593214496234,31436,20494,화학/화학제품,1,0.651219512195122,0.2121951219512195,0.13658536585365855,81,46.249999999999886,56,2.250601771480479,1.3264189972849647,1.0229533641638275,2.6420793161699163,0.7533661461181114,-0.3500805655265548,-1.0908571575046182
000880,2023,58,24,44,126,8.472100496640374,3.5056967572304996,6.427110721589249,18.404907975460123,4.07753744390572,3.218875824868201,3.80666248977032,4.844187086458591,6846,20494,화학/화학제품,1,0.4603174603174603,0.19047619047619047,0.3492063492063492,58,24.0,44,2.24835068795027,1.505342542193429,2.0051369165589703,2.9655260224988864,0.7484413298748286,-0.06811847835649601,-0.37598020420581446
000880,2024,198,109,72,379,7.148530579825258,3.9353021878836016,2.599465665391003,13.683298433099862,5.293304824724492,4.700480365792417,4.290459441148391,5.940171252720432,27698,20494,화학/화학제품,1,0.5224274406332454,0.287598944591029,0.18997361477572558,81,46.249999999999886,72,2.0978376140433657,1.596413904624442,1.280785408165517,2.686710686850859,0.44308276755848774,0.09598002813463696,-0.9649737309893661
000890,2022,0,3,22,25,0.0,2.557544757033248,18.755328218243815,21.312872975277067,0.0,1.3862943611198906,3.1354942159291497,3.258096538021482,1173,11122,음료,0,0.0,0.12,0.88,0,3.0,22,0.0,1.2690706319380771,2.9834232381644052,3.1051637753789514,-0.9076472576790727,0.4586213543686148,0.4834166321083481
000890,2023,0,2,22,24,0.0,1.7969451931716085,19.766397124887693,21.5633423180593,0.0,1.0986122886681098,3.1354942159291497,3.218875824868201,1113,11122,음료,0,0.0,0.08333333333333333,0.9166666666666666,0,2.0,22,0.0,1.0285278191660634,3.0333361575011444,3.1163265680526213,-0.9076472576790727,-0.8817414663949976,0.8248980846928132
000890,2024,0,5,18,23,0.0,3.3288948069241013,11.984021304926763,15.312916111850866,0.0,1.791759469228055,2.9444389791664403,3.1780538303479458,1502,11122,음료,0,0.0,0.21739130434782608,0.782608695652174,0,5.0,18,0.0,1.4653122685397706,2.5637194710709843,2.791957193530036,-0.9076472576790727,1.8179291659833101,-1.803544924577298
000910,2022,15,3,8,26,6.976744186046512,1.3953488372093024,3.720930232558139,12.093023255813954,2.772588722239781,1.3862943611198906,2.1972245773362196,3.295836866004329,2150,23311,비금속광물제품,1,0.5769230769230769,0.11538461538461539,0.3076923076923077,15,3.0,8,2.0765303314723775,0.8735288725360734,1.5520058633482248,2.5720795124461278,1.3356653226691357,-0.9168088718067778,-1.3268848362879169
000910,2023,12,7,8,27,6.018054162487463,3.510531594784353,4.012036108324975,13.54062186559679,2.5649493574615367,2.0794415416798357,2.1972245773362196,3.332204510175204,1994,23311,비금속광물제품,1,0.4444444444444444,0.25925925925925924,0.2962962962962963,12,7.0,8,1.9484859947840585,1.506415016808869,1.6118422413823668,2.676946240489059,0.9531369879324715,0.8624395554162049,-1.2877432945009653
000910,2024,13,7,8,28,6.490264603095357,3.494757863205192,3.9940089865202193,13.979031452820768,2.6390573296152584,2.0794415416798357,2.1972245773362196,3.367295829986474,2003,23311,비금속광물제품,1,0.4642857142857143,0.25,0.2857142857142857,13,7.0,8,2.013604124421195,1.5029117984426585,1.6082389913193624,2.7066513199788074,1.1415543794271878,0.8491710153795815,-1.2901671869750029
000950,2022,0,2,16,18,0.0,3.2626427406199023,26.10114192495922,29.36378466557912,0.0,1.0986122886681098,2.833213344056216,2.9444389791664403,613,13101,섬유,0,0.0,0.1111111111111111,0.8888888888888888,0,2.0,16,0.0,1.449889329584401,3.2995758644502673,3.413250604362122,-0.71603234685228,0.9908595116284974,0.6584034932618069
000950,2023,1,3,16,20,0.9606147934678196,2.8818443804034586,15.369836695485112,19.21229586935639,0.6931471805599453,1.3862943611198906,2.833213344056216,3.044522437723423,1041,13101,섬유,0,0.05,0.15,0.8,1,3.0,16,0.673258094194876,1.3563103964635048,2.7954404154924237,3.0062911256243434,0.7959005498030617,0.6928757912038281,-1.3519713557603856
000970,2022,0,2,5,7,0.0,3.64963503649635,9.124087591240874,12.773722627737223,0.0,1.0986122886681098,1.791759469228055,2.0794415416798357,548,24131,1차금속(철강),1,0.0,0.2857142857142857,0.7142857142857143,0,2.0,5,0.0,1.5367887297440384,2.3149174944867066,2.622762619540425,-1.6588039309928888,0.9408265730911545,0.8257299638898189
000970,2023,0,2,5,7,0.0,3.4013605442176873,8.503401360544219,11.904761904761903,0.0,1.0986122886681098,1.791759469228055,2.0794415416798357,588,24131,1차금속(철강),1,0.0,0.2857142857142857,0.7142857142857143,0,2.0,5,0.0,1.4819137077221642,2.251649772478226,2.5575963831562776,-1.6588039309928888,0.7781547311811533,0.6823489066174745
000970,2024,0,2,29,31,0.0,1.2330456226880393,17.87916152897657,19.11220715166461,0.0,1.0986122886681098,3.4011973816621555,3.4657359027997265,1622,24131,1차금속(철강),1,0.0,0.06451612903225806,0.9354838709677419,0,2.0,29,0.0,0.8033664037680004,2.938058749189682,3.0013269516986174,-1.6588039309928888,-0.6425461184666282,2.8481878429394865
000990,2022,12,4,22,38,5.410279531109107,1.8034265103697025,9.918845807033364,17.132551848512172,2.5649493574615367,1.6094379124341005,3.1354942159291497,3.6635616461296463,2218,2611,전자/반도체,0,0.3157894736842105,0.10526315789473684,0.5789473684210527,12,4.0,22,1.857902878579116,1.0308424227083868,2.3904902694039993,2.8977087676757,-0.5025865487113038,-0.46811215988436655,0.18691678571068968
000990,2023,12,8,85,105,1.6556291390728477,1.1037527593818983,11.727373068432671,14.486754966887418,2.5649493574615367,2.1972245773362196,4.454347296253507,4.663439094112067,7248,2611,전자/반도체,0,0.11428571428571428,0.0761904761904762,0.8095238095238095,12,8.0,77,0.9766815904916448,0.743722778171168,2.5437550337281367,2.7399851403510165,-1.698889115074001,-1.390897229015119,0.5088455524567947
000990,2024,8,2,39,49,3.5398230088495577,0.8849557522123894,17.256637168141594,21.681415929203546,2.1972245773362196,1.0986122886681098,3.688879454113936,3.912023005428146,2260,2611,전자/반도체,0,0.16326530612244897,0.04081632653061224,0.7959183673469388,8,2.0,39,1.512888026458429,0.6339043469970845,2.9045286943589113,3.121545907651731,-1.098549342636149,-1.67946402332671,1.4930879305647966
001020,2022,4,0,12,16,5.788712011577425,0.0,17.366136034732275,23.1548480463097,1.6094379124341005,0.0,2.5649493574615367,2.833213344056216,691,171,펄프/제지,1,0.25,0.0,0.75,4,0.0,12,1.9152612345607882,0.0,2.9105085360424945,3.184485107210748,-0.24720097587219036,-0.870726516178678,0.08535964777115397
001020,2023,3,0,12,15,7.092198581560284,0.0,28.368794326241137,35.46099290780142,1.3862943611198906,0.0,2.5649493574615367,2.772588722239781,423,171,펄프/제지,1,0.2,0.0,0.8,3,0.0,12,2.0909004594839073,0.0,3.379932693167399,3.5962430016773363,0.04483870215259455,-0.870726516178678,1.1515160279013317
001020,2024,3,0,12,15,7.092198581560284,0.0,28.368794326241137,35.46099290780142,1.3862943611198906,0.0,2.5649493574615367,2.772588722239781,423,171,펄프/제지,1,0.2,0.0,0.8,3,0.0,12,2.0909004594839073,0.0,3.379932693167399,3.5962430016773363,0.04483870215259455,-0.870726516178678,1.1515160279013317
001040,2022,73,23,47,143,7.744536388712073,2.44005941014216,4.986208359855718,15.17080415870995,4.30406509320417,3.1780538303479458,3.871201010907891,4.969813299576001,9426,64992,금융,0,0.5104895104895105,0.16083916083916083,0.32867132867132864,73,23.0,47,2.168429092624092,1.2354887416263383,1.7894582166856896,2.7832074038743957,2.0006906498451884,-0.315114658012684,-1.0899549234090569
001040,2023,78,25,54,157,6.573957016434893,2.1070375052675936,4.551201011378002,13.232195533080487,4.3694478524670215,3.258096538021482,4.007333185232471,5.062595033026967,11865,64992,금융,0,0.4968152866242038,0.1592356687898089,0.34394904458598724,78,25.0,54,2.024715654316271,1.133669701553887,1.7140143027940635,2.655506689243332,1.546906858297879,-0.4265696018284854,-1.1886190875919695
001040,2024,65,30,61,156,5.384360503644798,2.485089463220676,5.053015241882042,12.922465208747516,4.189654742026425,3.4339872044851463,4.127134385045092,5.056245805348308,12072,64992,금융,0,0.4166666666666667,0.19230769230769232,0.391025641025641,65,30.0,61,1.8538513284223173,1.2484937148214952,1.8005565349770956,2.633503737555779,1.0857509309255975,-0.30004411171399864,-1.074802431848029
001060,2022,1,10,42,53,0.2431315341599805,2.4313153415998054,10.211524434719182,12.885971310478968,0.6931471805599453,2.3978952727983707,3.7612001156935624,3.9889840465642745,4113,212,의약품,0,0.018867924528301886,0.18867924528301888,0.7924528301886793,1,10.0,42,0.21763362684957513,1.232943669183583,2.4169422166626178,2.6308790722536894,-0.2176796567474902,-0.5248974269392525,-0.3523196988444804
001060,2023,0,8,42,50,0.0,2.2075055187637966,11.589403973509931,13.79690949227373,0.0,2.1972245773362196,3.7612001156935624,3.9318256327243257,3624,212,의약품,0,0.0,0.16,0.84,0,8.0,42,0.0,1.1654935380872489,2.5328555056735045,2.6944183408749236,-0.651264084142891,-0.6531136502583104,-0.11518788188200893
001060,2024,0,3,40,43,0.0,1.0366275051831375,13.8217000691085,14.858327574291636,0.0,1.3862943611198906,3.713572066704308,3.784189633918261,2894,212,의약품,0,0.0,0.06976744186046512,0.9302325581395349,0,3.0,40,0.0,0.7112952561062108,2.696092327803478,2.763694761358492,-0.651264084142891,-1.323886518787113,0.2689882483565494
001070,2022,3,5,42,50,1.314060446780552,2.190100744634253,18.396846254927727,21.901007446342533,1.3862943611198906,1.791759469228055,3.7612001156935624,3.9318256327243257,2283,132,섬유,0,0.06,0.1,0.84,3,5.0,42,0.8390037506345203,1.1600524976881197,2.965110488675311,3.1311809028825843,1.3521964907537782,0.15157004070261051,-0.7848992470164058
001070,2023,0,2,33,35,0.0,1.6474464579901154,27.182866556836903,28.83031301482702,0.0,1.0986122886681098,3.5263605246161616,3.58351893845611,1214,132,섬유,0,0.0,0.05714285714285714,0.9428571428571428,0,2.0,33,0.0,0.9735955746780144,3.3387142243927936,3.3955250917611446,-0.71603234685228,-0.27306976905577285,0.8610509762093455
