stock_code,fiscal_year,TFPC1,TFPC2,TFPC3,TFPC4,TFPC5,TFPC6,TFPC7,TFPC8,TFPC9,TFPC10,TFPC11,TFPC12,TFPC13,TFPC14,TFPC15,TFPC16,TFPC17,TFPC18,TFPC19,TFPC20,TFPC21,TFPC22,TFPC23,TFPC24,TFPC25,TFPC26,TFPC27,TFPC28,TFPC29,TFPC30,TFPC31,TFPC32,TFPC33,TFPC34,TFPC35,TFPC36,TFPC37,TFPC38,TFPC39,TFPC40
1630,2022,0.4712209994567176,0.09228286726154088,-0.2852220813622438,0.3682109327805361,-0.08522388309779141,0.30472303515338145,-0.10016251593598371,0.11694122576634604,-0.05487205926373952,0.005211442811257302,-0.02538644310820013,-0.05054617058588291,0.018815837991505283,-0.06006076930320874,0.03396794797899563,-0.028100733506785946,-0.023115669488696103,0.10195847924690332,0.049121416101154995,0.01609976425624144,0.038650741521224115,-0.11979485212905795,0.009014235377127314,-0.13707499549149324,0.04240374469580328,0.08553623022236737,0.047200764962483995,-0.03703836773036143,-0.15592188646514982,0.05569696600481593,0.016686480170843336,0.04489340511142746,-0.11850502652768496,0.09221546091998561,0.06679811016863316,-0.01686363908080864,-0.03305770846215243,-0.1786575493358733,0.031142786026939866,-0.0318685595807656
1630,2023,0.49621824684925814,0.07023727770422451,-0.29883483224042423,0.362248971548721,-0.07355196607224788,0.326021682807115,-0.09103126392230146,0.15887995523226375,-0.08509991637064764,-0.004445394717092332,-0.01769230190290722,-0.05358764350527487,0.033221483259372055,-0.09746670937491284,0.014240057059536293,-0.002992412805245696,-0.014740955385300786,0.09023037125963694,-0.020678370111835525,0.024476227919062562,0.07833856330014681,-0.13351977302586537,0.030021938452067656,-0.10127927793910388,0.031348638137695305,0.08796271420399712,0.048046224770675834,-0.03662248286427338,-0.12589133712936978,0.06242096897659727,0.007027557584931441,0.02354342470904712,-0.08579465568731039,0.08145761658376911,0.05213837541960775,-0.03683593987386352,-0.028160994208289804,-0.17139253516175407,0.03638637549169785,-0.018780907676473026
1630,2024,0.48973746678610236,0.030796070839573975,-0.29263445535721183,0.37573110172978597,-0.06877057573468554,0.4059152885988423,-0.08739187393629795,0.12227297306932365,-0.14564477623695365,0.012133090432136288,0.06132806184493634,-0.058246369441070825,0.023101624367091133,-0.08009307254995268,-0.030160330374519435,-0.024069058833880854,0.00967451528802691,0.07867829659244352,0.010707456859134717,0.03142321150426784,0.04780497660191224,-0.08379524286804535,-0.002075955315363562,-0.10029459737755185,0.033096914029366827,0.07882259498917574,0.06816974002510524,-0.02357387978255304,-0.11529306759260985,0.06497799041221308,0.011761271119413408,0.056787562102623264,-0.0378277615860757,0.038507069761175454,0.05870586445335239,0.01445165154856805,-0.0288840850953943,-0.12830904655447414,0.03412544252661863,0.010341571565624296
1680,2022,0.5341150352197566,0.2813322180951682,0.19937272346960613,-0.07125735615205708,0.07280410014899127,0.08634102871402981,-0.22662630881729115,0.005849125033585129,-0.02606924106187522,-0.03251948576594431,-0.10126151547811506,-0.14315810993612874,-0.08157006603440957,0.07480818931072669,0.09767355944383418,0.039409362656914734,0.08949902525664846,-0.1290893659837781,-0.1922318126295909,-0.04589482345788099,-0.06767727282751808,-0.1377314494427572,0.059407030745594114,0.028622067926114155,-0.144064763852282,-0.18148127653012308,-0.18654591273584317,-0.04485951357495617,0.0779169810695006,0.13944601791379527,-0.045821630199766324,-0.1618966782031495,-0.025037129917151305,0.14207964456795133,-0.033017956932381645,-0.025273974741214594,0.06681648631332873,-0.0333431771403549,0.03390153672145084,-0.04836792075234507
1680,2023,0.5492270202949344,0.33174204685963743,0.20054568844995418,-0.08349960109242263,0.048458958117117784,0.11356940773721262,-0.24143065843727837,0.0014655402476674755,-0.012681073419564742,-0.028070022203264943,-0.10554519471338643,-0.14217892274334545,-0.079835456896335,0.08011905711298638,0.09495598554910538,0.03690902763787116,0.09895921392002056,-0.13093147473467756,-0.1831013880126283,-0.027728885826974158,-0.08445944900256996,-0.1278729969202997,0.07357841311731131,0.018428446948831344,-0.1339897565202714,-0.1718127911609067,-0.1937109319955289,-0.01396108660402497,0.03835202377809184,0.11648359892984357,-0.03047132647956619,-0.149171469481046,-0.03258065535216166,0.13275955297135553,-0.018491917651191812,0.0049017270822967075,0.06897621733453976,-0.01755751817264691,0.021243847482902475,-0.06450202652795034
1680,2024,0.5548090477222668,0.22815003698956035,0.1081252848965015,-0.06163231646223915,0.0360055917228636,0.1824276560573468,-0.23860945054452062,-0.0352033076889491,-0.009209047740517479,-0.0026595399160541013,-0.06925129616385874,-0.11858009793480187,-0.1308479773147806,0.19145298423765844,0.1849678607144751,-0.0103137312870023,0.09086174308840977,-0.11947868823102484,-0.12988915453673916,0.007846629934162595,-0.018109191981858057,-0.10351908495519814,0.0569730252230936,-0.008949796828183913,-0.15041877180172694,-0.16225401272719286,-0.1592499153976377,0.005459146813845647,0.026486386084705275,0.11918610230190711,-0.01261066080511907,-0.14990852216484474,-0.028729786695694825,0.09130094433335424,-0.018516919631570497,0.03362247702855999,0.07002515128599537,-0.0500660717621405,-0.01242471838992205,-0.09159001607446722
1740,2022,0.5191825816666433,-0.1130091801693131,-0.10529304676806699,-0.07775284315414838,-0.054125765077198865,0.0946579216606446,0.11514131817901184,-0.15647119073842733,0.0775320215556544,0.01606179736729139,0.07934061513414199,0.04111841532658552,-0.1130211789002398,-0.03693176467391753,0.002492541866767092,-0.05835967866715571,-0.25637972758293853,-0.05559342999948039,0.13010336410387163,0.05460770818143998,-0.014902518920726394,0.1583661154179832,0.21023730024260817,0.04112734358337371,-0.07175379236251272,-0.010406502806668105,-0.03253796752884491,-0.010824457546795741,-0.021199832064056408,-0.11854209859666116,-0.11139091471833684,0.1513843865415457,0.007018516986020584,-0.06812959649231602,-0.0344755622748846,0.1606887635030811,0.15116182332089342,-0.11676386879019018,0.05886146970146932,-0.08856713851699599
1740,2023,0.4987025964701222,-0.09207503706890235,-0.0995872918066816,-0.06603405649455095,-0.05159486258368152,0.07272412139798069,0.039987411763455744,-0.1303238811614609,0.09069632288517959,0.011364487606724092,0.06713105942712579,0.059977165141925144,-0.09401478740348691,0.012130968721397512,-0.054714721624659006,-0.004479075518664421,-0.28790683135800565,-0.06202327202919943,0.11326523864494978,0.07140487845540539,0.013022623466829416,0.14848894948558292,0.2001360150912574,0.05821772137990239,-0.07699634112463888,-0.05414104418024785,-0.01821352404775103,0.011067693376605134,-0.03186613556881767,-0.11637550289149659,-0.14303913958856956,0.13052421807264433,0.029271886288086146,-0.03131394023513214,-0.045927370490303515,0.15168467805932392,0.10083847668938213,-0.1188178138333985,0.004790061169446086,-0.08532439135288969
1740,2024,0.5233289265484152,0.09504191484698127,-0.06882514244474867,-0.19393567526679026,-0.08790353806852398,0.15851493307263373,0.13243721815683387,-0.01953431595145383,0.1926493040088808,0.13040587820405403,0.030929985596555357,-0.035968255506222124,-0.19609967145948395,-0.0610511118679986,-0.10157296604278696,-0.1040903563647968,-0.1761760315196336,0.03648138364236841,0.08172976096816092,0.0111418276217106,-0.008152694865384755,0.16296414476440318,0.16223431212702014,0.0722320479355361,-0.040788544320083615,-0.04440777482967128,-0.0023000464192959712,-0.04859899343620908,0.03873102085288279,-0.10205710418140533,-0.06950971737276002,0.09522329824761852,-0.040085901498694364,0.014235922880385832,-0.019871151423326044,0.13779209177605278,0.05805951877050117,-0.06445225245318051,0.05769503946187602,-0.08073112953937249
1800,2022,0.48747497396382483,0.17135452108858,-0.15768486232516934,0.2930326450912545,0.032984162336380116,-0.028394761010335452,0.025314654588013786,-0.08438386150670779,0.016061292475517634,0.07078354421224962,-0.026244193764151703,-0.09412270285085657,-0.017557417492600955,0.19751531711901474,0.16509339304632106,0.06511501074153256,0.1244393718842733,-0.04105030356953306,-0.06656761423712818,0.07446934507267762,-0.11023115863779873,-0.12937162717349737,0.02737268358487874,-0.22100513205146757,-0.020742088168926084,-0.06965838409570685,-0.0405944896530529,0.09043972741904407,-0.1903277477973101,0.008203209843697499,0.03259880533424493,-0.07807198684046991,0.01632381575751769,0.005525882220889401,-0.06543825447982082,0.01309534851606318,0.13595164457450812,-0.13475461217317758,0.20508958899070792,0.13042588091902876
1800,2023,0.5539137538037319,0.28488441302700845,-0.11954227750094165,0.1661535552193531,-0.020395986169547152,-0.050402916841008824,0.10954338116601517,0.038362475379928235,0.0050867433434947365,0.06497225223557714,0.034737250316968435,-0.04932138038601362,-0.018681071246884663,0.1444749449891933,0.17073763249033982,0.0924123646617659,0.205624651304083,0.007787994907349903,-0.06123962515344101,0.08245082166570737,-0.1368614926243359,-0.03688046307762218,-0.030262850466093883,-0.20536844199331974,0.05920456274055776,-0.09236930761646213,0.005248797171226003,0.15173862730701693,-0.08412900004996658,0.032460383767512584,-0.05980034876468412,-0.08815179529609599,-0.00302510723095889,-0.010253664176570622,-0.021712654753166725,-0.011969930367047299,0.1126809257479395,-0.0953943801090885,0.17420089628867202,0.12748158997275297
1800,2024,0.5570628246439869,0.27706706529817104,-0.08601826481489905,0.16762095356183712,0.001151920178099599,-0.020644506212265837,0.12192141698254624,0.03184263165148772,0.007976517564596806,0.08516396082635466,0.02813361548672498,-0.05400330520399293,-0.015134733628265232,0.14701834878264922,0.16092775736025994,0.1117848041909339,0.20421096781146142,0.0011243178128452337,-0.0699598690777527,0.0856890349668468,-0.13037657200812103,-0.04253337506026625,-0.020840768916596662,-0.21627711182064535,0.054577393280562034,-0.08461895140889024,-0.015861280085952834,0.16366164690630816,-0.07352283741661195,0.03174548065651457,-0.053513331568970764,-0.08442081722003382,-0.012390200997015434,-0.00837958233744379,-0.01825100363722837,-0.0019741125033425227,0.10445786589075011,-0.0983135726569913,0.1818477128979456,0.1258957714431933
2030,2022,0.572873487606072,-0.3820364991008161,0.10176693072060972,0.1379865407475673,0.049329871813771,-0.042017841500299795,0.08652850053925336,-0.02811157526606559,0.08930229490271238,-0.012863257698853398,-0.08991721467108192,-0.20043235426175357,0.07822520619152033,-0.12040452706211059,0.1257081303641757,-0.08483988022702471,-0.09841566689989588,-0.013012017159221638,0.01359542014969579,-0.08274398581586279,-0.015649501471387387,-0.056565311019401016,-0.030835544574470845,0.16645683385498247,-0.10930773080963176,-0.10913664352441634,0.04396116602962252,-0.10343114167065434,0.15666966134490806,0.010189671923256238,0.09105848927081893,-0.0875999038588727,0.020859899161350046,0.047070189425730755,-0.08467028047190175,-0.12529574656658587,-0.00900765301089669,-0.09451664614242072,0.0758876752393141,0.014701371810975583
2030,2023,0.5803889884507186,-0.40977112667174775,0.13201497912864138,0.11050657251992524,-0.04874067855113287,-0.0484763355061882,0.09812286668663553,-0.019228365073487495,0.10327905971080019,-0.016788637327603023,-0.05251567832654995,-0.21439436968150283,0.06099603436032091,-0.1261888474435477,0.13703170832034586,-0.07771365113132445,-0.0736139562495078,-0.0051277246185937484,0.017082728145304447,-0.09404287073265051,-0.010674804633753967,-0.03729452407551276,-0.01191296907590851,0.1580694861618545,-0.0680519229990134,-0.050726908960642234,0.014612471966718329,-0.0791010052707908,0.16210817677927242,0.03772388615235955,0.0972051949676442,-0.057578941792826285,0.018019735503880262,0.09107227078948021,-0.06640665477557683,-0.11557211603429364,0.011047390875149263,-0.07205401665908284,0.0894243482980932,-0.00998161811983214
