stock_code,fiscal_year,neg_KRFPC1,KRFPC2
003280,2022,0.08891542835947847,-0.14343371126088625
003280,2023,-0.08770931417203827,-0.002766256598328444
003280,2024,1.0794948416943506,-0.9117797987020037
003670,2022,0.9590718485937295,0.9330004610538841
003670,2023,1.109380748285881,0.4102498730314071
003670,2024,1.4354894704106023,0.31203659131572664
003920,2022,0.11968307375330754,-0.29323471972207454
003920,2023,-0.6208750870847455,-0.09068571897530414
003920,2024,-0.9545621101935532,0.12485216569497075
004370,2022,0.27984414330919016,0.18510602146744426
004370,2023,0.4335290785111436,0.3028088099920791
004370,2024,0.4148835020765233,0.2533288259387818
004540,2022,0.8638662324727864,-0.01472290198831882
004540,2023,0.04331009008435987,0.01346936142421553
004540,2024,2.189520563952043,-0.3530728807456259
005090,2022,1.4657746675042076,0.07182130484328196
005090,2023,1.3383456224512256,0.14590342143297502
005090,2024,1.5636297511760953,0.14249562878064218
005290,2022,-1.2762489141147264,0.4711551383181886
005290,2023,-1.2287082398464022,0.420972863078056
005290,2024,-1.209107523030542,0.4867057447605647
005380,2022,0.99962793170354,-0.43997071394073833
005380,2023,1.080190828012243,-0.3695501706672284
005380,2024,1.1642452971035127,-0.42325978473669573
005490,2022,2.223785980941279,0.12424537123326863
005490,2023,2.3041199391838094,0.007399650658142834
005490,2024,2.2745387573979516,-0.06296942654499718
005500,2022,-0.9029394956370037,-0.7083948881858443
005500,2023,-0.9184285187003366,-0.7151402236293394
005500,2024,-1.2924477557097156,-0.7637127993835614
005610,2022,0.8925969979180682,-0.1364057212064517
005610,2023,0.709047645840242,0.1526353501462676
005610,2024,0.29567954220289566,-0.2384082592796137
005850,2022,-0.3326442169459489,1.187123047094475
005850,2023,-0.34868322263795853,0.9587162340820883
